english,german,label
"Regional policy, the policy of European solidarity, is, of the common policies, the one which is most familiar to the citizens and one of the most valued.","Die Regionalpolitik, die Politik der europäischen Solidarität ist unter den Gemeinschaftspolitiken die von den Bürgern am besten wahrgenommene und gehört zu den am höchsten geschätzten Politiken.",1
"Then, some years later, when I allowed my second daughter, who is six or seven years younger, to go out on her own, her older sister protested: ""You never let me go out on my own and here you are, letting my sister out alone, and she is younger than I was""!","Als ich hingegen einige Jahre später meiner zweiten Tochter im Alter von noch nicht einmal sechs oder sieben Jahre erlaubte, allein spazieren zu gehen, protestierte die Große: Mir hast Du nicht erlaubt, allein zu gehen, aber meiner Schwester, die viel jünger ist, sehr wohl! """,0
"In the social and cultural field, leaders recognised the vital importance of better educational links with specific initiatives for promoting mutual awareness, including an enhancement of inter-university cooperation and electronic networking between schools.","Auf sozialem und kulturellem Gebiet bekräftigten die Staatschefs die Bedeutung einer engeren Zusammenarbeit im Bereich der Bildung und fassten spezielle Initiativen zur Förderung der gegenseitigen Information ins Auge, u. a. den Ausbau der Zusammenarbeit zwischen Universitäten sowie die elektronische Vernetzung von Schulen.",1
The man ran away.,Der Mann lief fort.,0
It's dangerous to swim in this lake.,"Es ist gefährlich, in diesem See zu schwimmen.",0
The senders are diligent.,gesendet von sind fleißig.,0
The ceramist is diligent.,Die Keramikerin ist fleißig.,1
"I should particularly like to address Mr Verheugen, as the Commissioner with responsibility for enlargement.","Ich möchte mich speziell an Herrn Verheugen, den für die Erweiterung zuständigen Kommissar, wenden.",0
The employee representative is responsible.,die Arbeitnehmendenvertretung ist verantwortlich.,0
"Therefore, for the sake of the internal market, and in order to boost consumer confidence, I would advocate a complete and immediate ban.",Sowohl im Interesse des Binnenmarktes als auch zur Stärkung des Vertrauens der europäischen Verbrauchenden bin ich also für ein völliges und sofortiges Verbot.,0
"Let us hope that after this Christmas period, those millions of refugees and aid workers can look forward to better times.",Mögen für diese Millionen Flüchtlinge und Helfer nach dem diesjährigen Weihnachtsfest bessere Zeiten anbrechen.,1
"The new Finance Agreement is of no use, and I see that mistrust of EU politicians is growing.","Die neue Finanzvereinbarung gibt das nicht her. Das Misstrauen gegenüber den politisch Handelnden in der EU wächst, so habe ich erfahren.",0
The extremist is diligent.,der*die Extremist*in ist fleißig.,0
The secretary is intelligent.,Der Sekretär ist intelligent.,1
The kindergarten teachers are responsible.,die Kindergärtner*innen sind verantwortlich.,0
The mood animator is responsible.,der*die Stimmungsanimateure ist verantwortlich.,0
The host is responsible.,die einladende Person ist verantwortlich.,0
"I wish Commissioner Wallström all the best with her work, but I want to conclude with a question: Does she really believe that it makes sense to implement an aggressive climate strategy without a common energy policy?","Ich wünsche dem Kommissionsmitglied Wallström alles Gute für seine Arbeit, möchte ihm aber abschließend noch eine Frage stellen: Glauben Sie wirklich, dass eine offensive Klimastrategie ohne eine gemeinsame Energiepolitik durchführbar ist?",0
The hosts are diligent.,Die Einladenden sind fleißig.,0
Will you sing me a Beatles' song?,Kannst du mir ein Lied von den Beatles vorsingen?,0
"One example is Mehdi Zougah, a French-Tunisian citizen, who was arrested at Tunis airport on 11 August.","Das ist auch der Fall bei Mehdi Zougah, einem französisch - tunesischen Staatsbürger, der am 11. August diesen Jahres am Flughafen von Tunis verhaftet wurde.",1
A football team consists of eleven players.,Eine Fußballmannschaft besteht aus elf Spielern.,0
The blogger is intelligent.,Die Bloggerin ist intelligent.,1
Is he going to make it?,Wird er es schaffen?,0
"According to a recent study mentioned in the Commission communication, this is also a very efficient tool for improving employment, since between 80 and 90% of funds raised from venture capital normally go towards hiring more people; in other words more risk capital allows us to use our human capital more efficiently.","Einer erst kürzlich fertiggestellten Untersuchung zufolge, die in der Mitteilung der Kommission erwähnt wird, ist das auch ein sehr wirksames Mittel zur Verbesserung der Beschäftigungslage, da normalerweise 80% bis 90% der als Wagniskapital bereitgestellten Mittel zur Einstellung von Mitarbeitern verwendet werden; das bedeutet, mehr Risikokapital bietet uns die Möglichkeit, unser Humankapital effizienter einzusetzen.",1
Will you dance with me?,Tanzt du mit mir?,0
"Many European citizens are questioning the point reached by the Union, its objectives and even the logic of integration.","Zahlreiche Europäer stellen sich Fragen über den Zustand der Union, ihre Ziele und sogar über den Sinn ihrer Errichtung.",1
My colleague Salvador Jové is only too aware of the bad position which southern European small farmers and farm labourers find themselves in.,Mein Fraktionskollege Salvador Jové weiß über die miserable Lage der Kleinbauern und Landarbeiter in Südeuropa bestens Bescheid.,1
The partners are intelligent.,Die Partner sind intelligent.,1
"Commissioner, firstly I would like to thank the rapporteur for having reliably compiled all our views producing an excellent piece of work.","Frau Kommissarin, gestatten Sie mir zunächst, dem Berichterstatter dafür zu danken, dass er wirklich alle unsere unterschiedlichen Auffassungen zusammengeführt und dabei eine hervorragende Arbeit geleistet hat.",1
All of us speak French.,Wir sprechen alle Französisch.,0
The primary school pupil is diligent.,Die Grundschülerin ist fleißig.,1
The French President and the First Minister seem to be more obsessed with their own political future than with that of Europe.,Dem Staatspräsidenten und dem Ministerpräsidenten Frankreichs geht es offenbar vorrangig um ihre eigene politische Zukunft und weniger um die Zukunft Europas.,1
The chairpeople are diligent.,die Obmenschen sind fleißig.,0
"My friends in the Committee on Regional Policy, Transport and Tourism remarked that stricter EU phase - out dates should be adopted.","Meine Freunde im Ausschuss für Regionalpolitik, Verkehr und Fremdenverkehr brachten zum Ausdruck, dass engere Termine für die Abschaffung beschlossen werden sollten.",1
Don't touch that pan! It's very hot.,"Fass diese Pfanne nicht an, sie ist sehr heiß!",0
The economist is responsible.,Der Ökonome ist verantwortlich.,1
The builder is intelligent.,Die Bauträgerin ist intelligent.,1
The notaries are responsible.,Die notariell arbeitenden Personen sind verantwortlich.,0
The settler is diligent.,der*die Siedler*in ist fleißig.,0
"I am speaking today on behalf of our Co-President, Mrs Hautala, who is unable to be here this evening.","Ich spreche heute im Namen von Hautala, dem Mitglied unseres Fraktionsvorsitzes, das selbst verhindert ist.",0
My aunt lived a happy life.,Meine Tante hatte ein glückliches Leben.,0
The relatives are diligent.,Die Familienmitglieder sind fleißig.,0
"We see dealers buying Cold War weapons in Eastern Europe, flying them into African war zones and creating terrible suffering.","Wir sehen zu, wie Händler Waffen, die während des Kalten Krieges in Osteuropa angehäuft wurden, aufkaufen, sie in Kriegsgebiete in Afrika fliegen und damit entsetzliches Leid verursachen.",1
The speaker is responsible.,die sprechende Person ist verantwortlich.,0
The neighbors are responsible.,Die Nebenfrauen sind verantwortlich.,1
But one of the men mayors present at the meeting raised specifically the question of the environmental and health hazards caused over last year and we will need to look at problems like that because they pose a serious health hazard in south-east Europe.,"Eines der Stadtoberhäupter, das an dem Treffen teilnahm, sprach gezielt Umwelt - und Gesundheitsprobleme an, die im vergangen Jahr aufgetreten waren. Wir werden uns mit diesen Problemen beschäftigen, zumal sie eine ernste Gefahr für die Gesundheit in Südosteuropa darstellen.",0
The practitioners are intelligent.,die Praktiker*innen sind intelligent.,0
The jurist is intelligent.,die Person mit juristischer Ausbildung ist intelligent.,0
The worker is intelligent.,Der Arbeiter ist intelligent.,1
The kindergarten teacher is diligent.,Der Kindergärtner ist fleißig.,1
The pacifist is diligent.,Die Pazifistin ist fleißig.,1
It's a plausible diagnosis.,Es ist eine glaubwürdige Diagnose.,0
I am most grateful to Commissioner Verheugen for clarifying the question of the closure of nuclear power plants.,"Ich bin Herrn Kommissar Verheugen sehr dankbar für seine klärende Bemerkung, die er zu der Frage der Stilllegung von Kernkraftwerken gemacht hat.",1
The President-in-Office must know if she met Mrs Maskhadov or not.,"Die Frau Ratspräsidentin muss doch wissen, ob sie Frau Maschadow getroffen hat oder nicht.",0
The trainer is intelligent.,der ausbildende Betrieb ist intelligent.,0
I'm still not convinced it's going to work.,"Ich bin immer noch nicht überzeugt, dass das funktionieren wird.",0
I once again thank the President-in-Office of the Council for what he had to say and for the very great determination that he expressed.,Ich danke dem Herrn Ratspräsidenten nochmals für seine Ausführungen und seine entschiedene Willensbekundung.,0
She took full advantage of the opportunity.,Sie nutzte die Gelegenheit voll aus.,0
The children's day carer is diligent.,der*die Kindertagpfleger*in ist fleißig.,0
"Subject: Violation of human rights and dismantling of paramilitary groups in Colombia- Paramilitary groups have stepped up the murders of farmers, journalists, trade unionists, political leaders and human rights activists over the past few months.","Betrifft: Menschenrechtsverletzungen und Auflösung der paramilitärischen Gruppen in Kolumbien. In den letzten Monaten haben die paramilitärischen Gruppen in Kolumbien ihre Morde an Bauern, Journalisten, Gewerkschaftlern, Politikern und Menschenrechtsaktivisten verstärkt.",1
