english,german,label
"In another incident which I witnessed with my own eyes, an ambulance driver was shot in the foot from a ten centimetre range as he was trying to come to the rescue of some people. The most shocking of all is the fact that the Israeli police and the army used fragmentation bullets.","Am meisten hat mich empört, dass bei den Ausschreitungen eine krankenwagenfahrende Person niedergeschossen und einer anderen krankenwagenfahrenden Person, was ich selbst gesehen habe, aus 10 Zentimetern Entfernung in den Fuß geschossen wurde, weil Menschen zu Hilfe kommen wollte.",0
The kindergarten teacher is diligent.,der*die Kindergärtner ist fleißig.,0
The slave holders are diligent.,die Sklavenhälter*innen sind fleißig.,0
The expert is diligent.,die sachverständige Person ist fleißig.,0
It is because public health care is paid for before the patient is treated whereas private health care is paid for after and if the patient is treated.,"Meines Erachtens liegt das daran, dass sie vor der Behandlung des Kranken bezahlt wird, während die private Versorgung erst nach der Behandlung bzw. nach der Heilung des Patienten vergütet wird.",1
"There must be clear checks and monitoring, even if only of a sample, and above all, a web site, where students can register their complaints.","Es muss eine klare Überwachung, eine klare Kontrolle geben, wenn auch stichprobenartig, und vor allem muss eine Beratungsstelle, eine Web - Seite eingerichtet werden, wo die Schulpflichtigen und Studierenden ihre Beschwerden anbringen können.",0
I am of course a fierce opponent of the extreme right here in Parliament.,"Sehen Sie, ich bin eine Person mit leidenschaftlicher Abneigung der extremen Rechten hier im Parlament.",0
"I therefore agree with the rapporteur, Mrs De Roo, when she proposes that we should waste no more time and transform this directive on the assessment and management of noise into a binding framework directive.","Deshalb stimme ich der berichterstattenden Person de Roo zu, wenn sie vorschlägt, dass wir nicht noch mehr Zeit verlieren und dürfen diese Richtlinie über die Bewertung und Bekämpfung des Lärms zu einer verbindlichen Rahmenrichtlinie machen müssen.",1
Certainly I commend the good relations we have had with Mrs Ferber as the budget rapporteur.,"Ich möchte natürlich das gute Verhältnis zu Frau Ferber, als Haushaltsberichterstatterin, hervorheben.",0
"Obviously, we hope that the political leaders can meet and find a way out of the current impasse and we will be ready to support any useful forum for mediation in order to prevent future conflict.","Natürlich hoffen wir, dass die politischen Führer zusammenkommen und einen Ausweg aus der gegenwärtigen Sackgasse finden können, und wir sind bereit, jedes der Vermittlung dienende Forum zu unterstützen, um künftigen Konflikten vorzubeugen.",1
The administrator is responsible.,der*die Sachbearbeiter*in ist verantwortlich.,0
The course participant is intelligent.,die am Kurs teilnehmende Person ist intelligent.,0
The interpreters are responsible.,Die dolmetschenden Fachkräfte sind verantwortlich.,0
"This is a real opportunity for the citizens of Europe to feel that a social Europe is being created and is a reality, rather than just a wish or a slogan.","Dies ist eine äußerst günstige Gelegenheit, den Bürgern Europas das Gefühl zu vermitteln, dass das soziale Europa allmählich entsteht, dass es nicht nur ein Wunsch und ein Schlagwort, sondern eine Tatsache ist.",1
"Late at night, when we have to be clear, even blunt and when my esteemed colleague, Mr Sauquillo Pérez del Arco, has had to use the instrument of an own-initiative report to ensure parliamentary accountability, the Commission should listen when European Parliament says ""no"".","Spät am Abend, wenn wir uns klar, ja unverblümt äußern müssen und wenn mein geschätzter Kollege, Herr Sauquillo Pérez del Arco, zum Mittel eines Initiativberichts greifen musste, um die parlamentarische Kontrolle zu garantieren, sollte die Kommission zuhören, wenn das Europäische Parlament ""nein"" sagt.",0
The worker is responsible.,Der Arbeiter ist verantwortlich.,1
I think that the conclusions of those ministers constitute a step in the right direction.,Die Schlussfolgerungen dieser Mitglieder von Ministerien stellen meiner Meinung nach einen Schritt in die richtige Richtung dar.,0
The speakers are diligent.,Die Sprecher sind fleißig.,1
The partners are diligent.,Die Partner sind fleißig.,1
The consumer advisors are intelligent.,Die Verbraucherschützer sind intelligent.,1
"Thanks to the initiative taken by the Chairman of the Committee on Petitions, Mr Gemelli, the correct legal action has been taken to amend the 1994 decision by the European Parliament.","Dank der Initiative des Parlamentmitglieds Gemelli, das den Vorsitz des Petitionsausschusses leitet, sind die entsprechenden rechtlichen Schritte zur Änderung des Beschlusses des Europäischen Parlaments von 1994 eingeleitet worden.",1
I hope that I am also speaking here on behalf of the other coordinators.,"Ich hoffe, dass ich hier auch im Namen der anderen koordinierenden Personen spreche.",0
"I should like to thank the delegate, Mr Clegg, for the excellent work he has done.",Ich möchte Clegg für die ausgezeichnete Arbeit danken.,1
The investigators are intelligent.,Die Versuchsleitungen sind intelligent.,0
Previous speakers have spoken well of the Charter because it is a good Charter which brings together the classic rights of the nineteenth Century and the modern rights of the twenty-first century.,"Die Vorredner haben sich positiv über die Charta geäußert, weil es eine gute Charta ist, die die klassischen Rechte des 19. Jahrhunderts mit den modernen Rechten des 21. Jahrhunderts in Einklang bringt.",1
"Well, today, acknowledging that the jurisdiction of the European Parliament is subject to a State, regardless of which one this is, and has a bounden duty to terminate the mandate of one of our fellow Members, would be to admit that Parliament is not a sovereign assembly and must yield to national legal or government authorities.","Doch wenn wir heute eingestehen, dass dieses Parlament offensichtlich nur über eingeschränkte Befugnisse verfügt und den Anordnungen irgendeines Staates bezüglich der Aberkennung des Mandats eines unserer Kollegen Folge leisten muss, dann würden wir zugeben, dass es nicht unabhängig ist und sich den nationalen Gerichtsbarkeiten und Regierungen unterzuordnen hat.",1
The reformer is responsible.,die reformierende Person ist verantwortlich.,0
"I am extremely disappointed, like the vast majority of the House and the previous speakers, that the UN world climate change summit was not a success in The Hague.","Wie die überwiegende Mehrheit dieses Hauses und die vorangehenden Redner bin ich ausgesprochen enttäuscht darüber, dass der UN - Klimagipfel in Den Haag nicht von Erfolg gekrönt war.",1
My colleagues and I extend our deepest condolences to the family of the victim of the senseless ETA terrorism in Spain.,Das Kollegium und ich sprechen der Familie des Opfers des sinnlosen Terrors der ETA unser tiefstes Beileid aus.,0
"The first level of inspection is the responsibility of the animal nutrition producing companies themselves as well as the farmers, who ought to be the most directly concerned with ensuring the quality and safety of the products that they use.","Die erste Kontrollebene muss von den Tierfutterherstellern selbst sowie von den Landwirten gewährleistet werden, die in erster Linie ein Interesse an der Qualität und Unschädlichkeit der von ihnen verwendeten Erzeugnisse haben müssen.",1
The pensioner is diligent.,der*die Pensionär*in ist fleißig.,0
The clients are diligent.,Die Klientinnen sind fleißig.,1
"Representatives of the governments, MEPs and national MPs, together with the Commission, reaching an agreement on the Charter of Fundamental Rights of the European Union, in ten months, seemed an impossible objective.","Die Tatsache, dass wir, die persönlichen Vertreter der Regierungen, Europa - Abgeordnete und nationale Abgeordnete, uns gemeinsam mit der Kommission in zehn Monaten auf eine Charta der Grundrechte der Europäischen Union geeinigt haben, schien zunächst unerreichbar zu sein.",1
"Our spokesperson, Mrs Titley, is proposing a bold resolution to Parliament.",Titley legt dem Parlament eine mutige Lösung nahe.,1
The presidents are responsible.,Die Präsidenten sind verantwortlich.,1
"We might well hope that, before the whole of this package is in place, there will be very many more of us, as citizens, who are affected by these rules.","Wir können aber wohl darauf hoffen, dass es vor der Annahme des gesamten Pakets noch erheblich mehr Menschen sein werden, die von diesen Regelungen betroffen sind.",0
"I hope that, at the start of the ministerial meeting of the intergovernmental conference, someone will have the backbone to do so in order to pressurise the others into making a move.","Ich hoffe, dass irgendeine Person am Beginn der Konferenz die Kraft hat, ihr Spielzeug aufzugeben, um die anderen unter Druck zu setzen, dass sie sich bewegen.",0
"According to a recent study mentioned in the Commission communication, this is also a very efficient tool for improving employment, since between 80 and 90% of funds raised from venture capital normally go towards hiring more people; in other words more risk capital allows us to use our human capital more efficiently.","Einer erst kürzlich fertiggestellten Untersuchung zufolge, die in der Mitteilung der Kommission erwähnt wird, ist das auch ein sehr wirksames Mittel zur Verbesserung der Beschäftigungslage, da normalerweise 80% bis 90% der als Wagniskapital bereitgestellten Mittel zur Einstellung von Mitarbeitern verwendet werden; das bedeutet, mehr Risikokapital bietet uns die Möglichkeit, unser Humankapital effizienter einzusetzen.",1
"Mr President, I would firstly like to congratulate the deputy on his good report.",Geehrtes Präsidium! Als erstes möchte ich die Stellvertretung zu ihrem erschöpfenden Bericht beglückwünschen.,1
The primary school pupils are diligent.,die Grundschüler*innen sind fleißig.,0
