ID;Europarl_ID;SET;SRC;REF-G;REF-N;GENDER;COMMON;REF-G_ann;G-WORDS
996;ep-en-de-19233;Set-N;Within the single market investors, be they private, corporate or pension funds, should be able to exercise the rights of ownership to the benefit of the companies in which they invest and for those investors in them.;Innerhalb dieses Binnenmarktes sollten Anleger in der Lage sein, ihre Eigentumsrechte zugunsten der Unternehmen, in die sie investieren, und zugunsten der entsprechenden Unternehmen auszuüben, wobei es gleichgültig ist, ob es sich dabei um Privatpersonen, Unternehmen oder Pensionsfonds handelt.;Innerhalb dieses Binnenmarktes sollten Investierende in der Lage sein, ihre Eigentumsrechte zugunsten der Unternehmen, in die sie investieren, und zugunsten der entsprechenden Unternehmen auszuüben, wobei es gleichgültig ist, ob es sich dabei um Privatpersonen, Unternehmen oder Pensionsfonds handelt.;;no;Innerhalb dieses Binnenmarktes sollten <G>Anleger</G> in der Lage sein , ihre Eigentumsrechte zugunsten der Unternehmen , in die sie investieren , und zugunsten der entsprechenden Unternehmen auszuüben , wobei es gleichgültig ist , ob es sich dabei um Privatpersonen , Unternehmen oder Pensionsfonds handelt .;Anleger
997;ep-en-de-19300;Set-N;My delegation of Labour MEPs cannot accept, therefore, the changes in Article 9 to allow company boards the right to defensive measures to frustrate takeovers without getting approval by the executives.;Meine Delegation der Labour - Abgeordneten des EP kann sich daher den Änderungen in Artikel 9 nicht anschließen, denen zufolge Leitungs - und Verwaltungsorgane das Recht haben, Abwehrmaßnahmen festzulegen, ohne die Zustimmung der Aktionäre einzuholen.;Meine Delegation der Labour - Abgeordneten des EP kann sich daher den Änderungen in Artikel 9 nicht anschließen, denen zufolge Leitungs - und Verwaltungsorgane das Recht haben, Abwehrmaßnahmen festzulegen, ohne die Zustimmung der Personen mit Aktienbesitz einzuholen.;;no;Meine Delegation der Labour - Abgeordneten des EP kann sich daher den Änderungen in Artikel 9 nicht anschließen , denen zufolge Leitungs - und Verwaltungsorgane das Recht haben , Abwehrmaßnahmen festzulegen , ohne die Zustimmung der <G>Aktionäre</G> einzuholen .;Aktionäre
998;ep-en-de-19368;Set-N;As a previous speaker said, flourishing galleries and good systems of grants are important for young artists.;Wie einer meiner Vorredner bereits betonte, sind gut gehende Galerien und vorteilhafte Stipendiensysteme von großer Bedeutung für die jungen Künstler.;Wie eine der Personen bereits in ihrem Redebeitrag betont hat, sind gut gehende Galerien und vorteilhafte Stipendiensysteme von großer Bedeutung für junge Kunstschaffende.;;no;Wie einer meiner <G>Vorredner</G> bereits betonte , sind gut gehende Galerien und vorteilhafte Stipendiensysteme von großer Bedeutung für die jungen <G>Künstler</G> .;Vorredner & Künstler
999;ep-en-de-19381;Set-N;In my own country, the artists themselves say that they feel they are being forced into this against their will and point to Germany, where fewer than 1% of the 42 000 artists have gained from the right of resale.;In meinem Land sagen die Künstler selber, dass sie sich zwangsbeglückt empfinden, und verweisen auf Deutschland, wo von 42 000 Künstlern weniger als 1% vom Folgerecht profitiert haben.;In meinem Land sagen die im künstlerischen Bereich Tätigen selber, dass sie sich zwangsbeglückt empfinden, und verweisen auf Deutschland, wo von 42 000 Kunstschaffenden weniger als 1% vom Folgerecht profitiert haben.;;no;In meinem Land sagen die <G>Künstler</G> selber , dass sie sich zwangsbeglückt empfinden , und verweisen auf Deutschland , wo von 42 000 <G>Künstlern</G> weniger als 1 % vom Folgerecht profitiert haben .;Künstler & Künstlern
1000;ep-en-de-19391;Set-N;We can also see that the Folgerecht does not actually advantage many artists.;Deutlich wird auch, dass das Folgerecht nur wenigen Künstlern zugute kommt.;Deutlich wird auch, dass das Folgerecht nur wenigen Kunstschaffenden zugute kommt.;;no;Deutlich wird auch , dass das Folgerecht nur wenigen <G>Künstlern</G> zugute kommt .;Künstlern
1001;ep-en-de-194;Set-N;At the moment there are too many possible entrepreneurs outside the economy, just because of inadequate insolvency rules.;Zur Zeit sind durch das geltende Insolvenzrecht zu viele potentielle Unternehmer von der Wirtschaft ausgeschlossen.;Zur Zeit sind durch das geltende Insolvenzrecht zu viele potentielle Unternehmen von der Wirtschaft ausgeschlossen.;;no;Zur Zeit sind durch das geltende Insolvenzrecht zu viele potentielle <G>Unternehmer</G> von der Wirtschaft ausgeschlossen .;Unternehmer
1002;ep-en-de-19404;Set-N;Furthermore, as experience in France shows, the main beneficiaries are the heirs of dead, rich painters, not poor, living ones.;Die in Frankreich gesammelten Erfahrungen zeigen zudem, dass in erster Linie die Erben von bereits verstorbenen reichen Malern von diesem Recht profitieren und nicht die armen Künstler, die noch am Leben sind.;Die in Frankreich gesammelten Erfahrungen zeigen zudem, dass in erster Linie die Erbschaftsberechtigten von bereits verstorbenen reichen Kunstmalenden von diesem Recht profitieren und nicht die armen Kunstschaffenden, die noch am Leben sind.;;no;Die in Frankreich gesammelten Erfahrungen zeigen zudem , dass in erster Linie die <G>Erben</G> von bereits verstorbenen reichen <G>Malern</G> von diesem Recht profitieren und nicht die armen <G>Künstler</G> , die noch am Leben sind .;Erben & Malern & Künstler
1003;ep-en-de-19437;Set-N;In any case, all the translations will be available to MEPs between now and the time of the vote.;Jedenfalls werden den Kollegen rechtzeitig vor der Abstimmung alle Übersetzungen vorliegen.;Jedenfalls werden den Mitgliedern des Europaparlaments rechtzeitig vor der Abstimmung alle Übersetzungen vorliegen.;;no;Jedenfalls werden den <G>Kollegen</G> rechtzeitig vor der Abstimmung alle Übersetzungen vorliegen .;Kollegen
1004;ep-en-de-19664;Set-N;I am also glad to see that our continental Liberal friends are giving the lead to British Liberals.;Ich freue mich, dass unsere liberalen Parteifreunde aus den anderen europäischen Ländern die Position der britischen Liberalen unterstützen.;Ich freue mich, dass unsere liberalen Parteimitglieder aus den anderen europäischen Ländern die Position der britischen Liberalen unterstützen.;;yes;Ich freue mich , dass unsere liberalen <G>Parteifreunde</G> aus den anderen europäischen Ländern die Position der britischen Liberalen unterstützen .;Parteifreunde
1005;ep-en-de-19665;Set-N;British Conservatives support Commissioner Bolkestein and we intend to consider, in the course of this debate, and subsequently as the debate proceeds and as the amendments are considered, whether we will vote against the further compromise, however much I respect and regard the report as a compromise in the face of many difficulties.;Die britischen Konservativen unterstützen Herrn Bolkestein, und wir werden im Verlauf dieser Debatte und danach bei der Betrachtung der Änderungsanträge prüfen, ob wir gegen diesen weitergehenden Kompromiss stimmen werden, obwohl ich den Bericht von Herrn Ferber angesichts der vielen Schwierigkeiten als echten Kompromiss betrachte und respektiere.;Die britische Konservativen unterstützt Bolkestein, und wir werden im Verlauf dieser Debatte und danach bei der Betrachtung der Änderungsanträge prüfen, ob wir gegen diesen weitergehenden Kompromiss stimmen werden, obwohl ich den Bericht von Ferber angesichts der vielen Schwierigkeiten als echten Kompromiss betrachte und respektiere.;;no;Die britischen Konservativen unterstützen <G>Herrn</G> Bolkestein , und wir werden im Verlauf dieser Debatte und danach bei der Betrachtung der Änderungsanträge prüfen , ob wir gegen diesen weitergehenden Kompromiss stimmen werden , obwohl ich den Bericht von <G>Herrn</G> Ferber angesichts der vielen Schwierigkeiten als echten Kompromiss betrachte und respektiere .;Herrn & Herrn
1006;ep-en-de-19677;Set-N;I hope that you and your friends can join with Labour in standing up for rural Britain by opposing the European Commission's plans.;Ich hoffe, dass Sie und Ihre Parteifreunde sich zusammen mit der Labour - Partei für die ländlichen Gebiete in Großbritannien einsetzen und die Pläne der Europäischen Kommission ablehnen werden.;Ich hoffe, dass Sie und Ihre geschätzten Parteimitglieder sich zusammen mit der Labour - Partei für die ländlichen Gebiete in Großbritannien einsetzen und die Pläne der Europäischen Kommission ablehnen werden.;;no;Ich hoffe , dass Sie und Ihre <G>Parteifreunde</G> sich zusammen mit der Labour - Partei für die ländlichen Gebiete in Großbritannien einsetzen und die Pläne der Europäischen Kommission ablehnen werden .;Parteifreunde
1007;ep-en-de-19735;Set-N;May I quote three actors in this field.;Ich möchte drei Akteure auf diesem Gebiet zitieren.;Ich möchte drei auf diesem Gebiet handelnde Personen zitieren.;;no;Ich möchte drei <G>Akteure</G> auf diesem Gebiet zitieren .;Akteure
1008;ep-en-de-1976;Set-N;In this very sorry saga, farmers have in many cases been the innocent victims of circumstances beyond their control.;In dieser bedauerlichen Geschichte sind die Landwirte häufig unverschuldet Opfer von Umständen geworden, auf die sie keinen Einfluss haben.;In dieser bedauerlichen Geschichte sind die in der Landwirtschaft Tätigen häufig unverschuldet Opfer von Umständen geworden, auf die sie keinen Einfluss haben.;;no;In dieser bedauerlichen Geschichte sind die <G>Landwirte</G> häufig unverschuldet Opfer von Umständen geworden , auf die sie keinen Einfluss haben .;Landwirte
1009;ep-en-de-19854;Set-N;I would also like to thank the chairmen of the political groups in this Parliament who have accepted the stubbornness and obstinacy of the Members from the outermost regions so that this proposal for reform of the banana sector may be debated today in this House.;Ebenfalls danke ich den Vorsitzenden der Fraktionen dieses Parlaments, dass sie die Hartnäckigkeit und Halsstarrigkeit der Abgeordneten aus den Gebieten in äußerster Randlage akzeptiert haben, damit dieser Reformvorschlag des Bananensektors heute in diesem Parlament diskutiert werden kann.;Ebenfalls danke ich den Vorsitzmitgliedern der Fraktionen dieses Parlaments, dass sie die Hartnäckigkeit und Halsstarrigkeit der Abgeordneten aus den Gebieten in äußerster Randlage akzeptiert haben, damit dieser Reformvorschlag des Bananensektors heute in diesem Parlament diskutiert werden kann.;;no;Ebenfalls danke ich den <G>Vorsitzenden</G> der Fraktionen dieses Parlaments , dass sie die Hartnäckigkeit und Halsstarrigkeit der Abgeordneten aus den Gebieten in äußerster Randlage akzeptiert haben , damit dieser Reformvorschlag des Bananensektors heute in diesem Parlament diskutiert werden kann .;Vorsitzenden
1010;ep-en-de-1997;Set-N;For my own part, finally, the quality of our food concerns me less than the eating habits of our citizens in general.;Mich, und das sage ich abschließend, sorgt die Qualität unserer Nahrung eigentlich weniger als das Ernährungsverhalten unserer Bürger insgesamt.;Mich, und das sage ich abschließend, sorgt die Qualität unserer Nahrung eigentlich weniger als das Ernährungsverhalten unserer Bevölkerung insgesamt.;;no;Mich , und das sage ich abschließend , sorgt die Qualität unserer Nahrung eigentlich weniger als das Ernährungsverhalten unserer <G>Bürger</G> insgesamt .;Bürger
1011;ep-en-de-20027;Set-N;Even many established artists, whom it would benefit, have voiced their opposition to its introduction for reasons of professional solidarity.;Selbst arrivierte Künstler, denen es zum Vorteil gereichte, haben sich aus Solidarität mehrfach in diesem Sinne geäußert.;Selbst arrivierte Kunstschaffende, denen es zum Vorteil gereichte, haben sich aus Solidarität mehrfach in diesem Sinne geäußert.;;no;Selbst arrivierte <G>Künstler</G> , denen es zum Vorteil gereichte , haben sich aus Solidarität mehrfach in diesem Sinne geäußert .;Künstler
1012;ep-en-de-20044;Set-N;Also, both the young and the renowned artist will suffer if the international trade moves outside the European borders due to European over-regulation.;Zudem werden sowohl die jungen als auch die renommierten Künstler die Leidtragenden sein, sollte der internationale Handel aufgrund einer europäischen Überregulierung außerhalb der Grenzen der Europäischen Union vonstatten gehen.;Zudem werden sowohl die jungen als auch die renommierten Kunstschaffenden die Leidtragenden sein, sollte der internationale Handel aufgrund einer europäischen Überregulierung außerhalb der Grenzen der Europäischen Union vonstatten gehen.;;no;Zudem werden sowohl die jungen als auch die renommierten <G>Künstler</G> die Leidtragenden sein , sollte der internationale Handel aufgrund einer europäischen Überregulierung außerhalb der Grenzen der Europäischen Union vonstatten gehen .;Künstler
1013;ep-en-de-20299;Set-N;I am speaking in the capacity of draftsman of the opinion of my committee about the taxation of aircraft fuel.;Ich spreche als Verfasser der Stellungnahme des mitberatenden Ausschusses für Regionalpolitik, Verkehr und Fremdenverkehr zur Besteuerung von Flugkraftstoff.;Ich spreche als verfassende Person der Stellungnahme des mitberatenden Ausschusses für Regionalpolitik, Verkehr und Fremdenverkehr zur Besteuerung von Flugkraftstoff.;;yes;Ich spreche als <G>Verfasser</G> der Stellungnahme des mitberatenden Ausschusses für Regionalpolitik , Verkehr und Fremdenverkehr zur Besteuerung von Flugkraftstoff .;Verfasser
1014;ep-en-de-20352;Set-N;Many are in fact asking themselves, Commissioner, why Europeans are always so quick to introduce taxes and new rules?;Viele Leute fragen sich, Herr Kommissar, warum die Europäer immer so schnell mit Steuern und neuen Vorschriften bei der Hand sind.;Viele Leute fragen sich, wertes Kommissionsmitglied, warum die Europa immer so schnell mit Steuern und neuen Vorschriften bei der Hand ist.;;no;Viele Leute fragen sich , <G>Herr</G> <G>Kommissar</G> , warum die <G>Europäer</G> immer so schnell mit Steuern und neuen Vorschriften bei der Hand sind .;Herr & Kommissar & Europäer
